tconst,titleType,startYear,endYear,runYears,runtimeMinutes,genres,secGenres,maxSeason,avgMaxEps,actor,actress,archive_footage,self,writer,averageRating
tt0092329,tvSeries,1987,1988,1,30,Action,Sci-Fi,1,22,7,1,0,0,2,7.4
tt0092330,tvSeries,1990,1990,0,30,Comedy,None,1,12,4,6,0,0,0,7.5
tt0092332,tvSeries,1987,1988,1,30,Comedy,Family,2,10.5,6,2,0,0,2,6.9
tt0092336,tvSeries,1987,1991,4,30,Comedy,Drama,5,13,5,4,0,0,1,8.2
tt0092337,tvMiniSeries,1989,1990,1,572,Drama,None,1,10,8,2,0,0,0,9
tt0092338,tvSeries,1987,1989,2,60,Comedy,Drama,2,14.33333333,9,1,0,0,0,6.9
tt0092339,tvSeries,1987,1993,6,60,Comedy,None,6,24,4,5,0,0,1,6.9
tt0092342,tvSeries,1987,1988,1,60,Comedy,Music,1,17,5,1,0,4,0,7.6
tt0092344,tvSeries,1987,1987,0,30,Comedy,None,1,11,5,5,0,0,0,6.2
tt0092345,tvSeries,1987,1990,3,23,Action,Adventure,4,25,6,3,0,0,1,8.1
tt0092346,tvSeries,1987,1989,2,30,Comedy,Romance,3,3,3,5,0,0,2,7.3
tt0092348,tvSeries,1987,1990,3,50,Drama,None,3,13.33333333,3,7,0,0,0,6.9
tt0092350,tvSeries,1991,1991,0,30,News,None,0,0,2,0,0,1,0,8.3
tt0092351,tvSeries,1987,1987,0,204,Comedy,None,1,6,5,2,0,3,0,7.1
tt0092354,tvSeries,1987,1988,1,30,Comedy,Drama,1,22,5,4,0,0,1,8.6
tt0092355,tvSeries,1987,2017,30,30,Comedy,None,6,5.571428571,4,5,0,1,0,7.6
tt0092356,tvSeries,1987,1987,0,30,Documentary,None,1,2,7,3,0,0,0,8.6
tt0092357,tvSeries,1987,1990,3,45,Fantasy,Horror,3,24,6,2,0,0,2,7.6
tt0092359,tvSeries,1987,1995,8,22,Comedy,Drama,8,24,3,6,0,0,1,6.7
tt0092360,tvSeries,1988,1988,0,60,Drama,None,1,13,6,4,0,0,0,8.6
tt0092362,tvSeries,1987,1998,11,60,Talk-Show,None,0,0,0,0,0,10,0,3.4
tt0092363,tvSeries,1987,1989,2,30,Comedy,Family,1,13,5,4,0,0,1,6.8
tt0092364,tvSeries,1987,1987,0,60,Drama,None,1,0,4,3,0,0,3,4
tt0092365,tvSeries,1987,1987,0,30,Comedy,None,1,7,6,2,0,0,2,6.2
tt0092366,tvSeries,1987,1992,5,45,Comedy,None,3,7.666666667,6,4,0,0,0,8.5
tt0092370,tvSeries,1985,1987,2,30,Comedy,None,1,7,8,2,0,0,0,7.4
tt0092372,tvSeries,1987,1990,3,45,Comedy,None,2,4,6,4,0,0,0,6.3
tt0092373,tvSeries,1987,1989,2,30,Comedy,Drama,2,21,4,4,0,0,2,7
tt0092374,tvSeries,1987,1988,1,60,Action,Crime,2,15,5,3,0,0,2,7.5
tt0092375,tvSeries,1988,1988,0,50,Comedy,None,1,9,4,6,0,0,0,8.1
tt0092377,tvSeries,1987,1988,1,30,Comedy,None,1,13,4,5,0,0,1,6.8
tt0092379,tvSeries,1987,2000,13,100,Crime,Drama,8,4.125,5,5,0,0,0,8.2
tt0092380,tvSeries,1987,1988,1,60,Adventure,None,1,16,6,2,0,0,2,7.3
tt0092381,tvSeries,1987,1992,5,120,Crime,Drama,5,20.6,5,2,0,0,3,6.4
tt0092383,tvSeries,1987,1989,2,24,Adventure,Drama,1,9,8,1,0,0,1,8.8
tt0092389,tvSeries,1987,2013,26,45,Drama,Romance,16,12.75,6,4,0,0,0,4.6
tt0092392,tvSeries,1987,1988,1,60,Crime,Drama,1,16,7,2,0,0,1,8
tt0092393,tvSeries,1987,1987,0,60,Drama,None,1,10,2,7,0,0,1,8.4
tt0092394,tvSeries,1987,1988,1,30,Comedy,None,2,5,7,3,0,0,0,6.9
tt0092397,tvSeries,1987,1988,1,30,Comedy,None,1,24,6,3,0,0,1,8.3
tt0092398,tvSeries,1987,1987,0,60,Drama,None,1,7,4,6,0,0,0,7.7
tt0092400,tvSeries,1987,1997,10,22,Comedy,None,11,23.81818182,5,3,0,0,2,8.1
tt0092401,tvSeries,1987,1992,5,60,Comedy,Crime,5,6,5,3,0,0,2,8.6
tt0092402,tvSeries,1987,1988,1,60,Comedy,Sci-Fi,2,7,7,3,0,0,0,7.4
tt0092404,tvMiniSeries,1986,1986,0,310,Drama,History,1,4,7,3,0,0,0,8.2
tt0092405,tvSeries,1987,1993,6,50,None,None,3,10,4,6,0,0,0,7.1
tt0092409,tvSeries,1987,1988,1,30,Comedy,None,2,7.5,3,7,0,0,0,7.6
tt0092410,tvSeries,1987,1990,3,30,Comedy,Family,3,20,5,3,0,0,2,6.1
tt0092412,tvSeries,1987,1988,1,30,Adventure,Comedy,1,15,7,2,0,0,1,7.4
tt0092413,tvSeries,1987,1987,0,22,Comedy,Music,1,10,5,3,0,0,2,5.5
tt0092414,tvSeries,1987,1987,0,30,Music,Talk-Show,2,3,1,0,0,9,0,9.2
tt0092418,tvSeries,1987,1988,1,60,Crime,Drama,2,14,4,2,0,0,4,7
tt0092419,tvSeries,1987,1988,1,60,Crime,Drama,1,11,7,2,0,0,1,6.6
tt0092420,tvSeries,1987,1987,0,60,Adventure,Comedy,1,5,6,3,0,0,1,7.1
tt0092423,tvSeries,1987,1991,4,30,Comedy,Family,4,24,7,3,0,0,0,7.3
tt0092427,tvSeries,1987,1987,0,30,Comedy,None,1,6,6,2,0,0,2,7.4
tt0092429,tvSeries,1987,1996,9,45,Drama,None,6,17.83333333,4,6,0,0,0,6.1
tt0092430,tvSeries,1987,1988,1,60,Crime,Drama,1,12,7,2,0,0,1,7.4
tt0092431,tvSeries,1987,1987,0,30,Drama,None,1,8,6,3,0,0,1,8.6
tt0092433,tvSeries,1987,1991,4,50,Comedy,Crime,5,17,5,4,0,0,1,7.5
tt0092434,tvSeries,1987,1988,1,60,Comedy,Drama,2,10,2,7,0,0,1,7.6
tt0092436,tvSeries,1987,1990,3,30,Comedy,Game-Show,1,0.5,4,1,0,3,2,7.6
tt0092437,tvSeries,1987,1987,0,300,Comedy,Drama,1,6,7,3,0,0,0,8.4
tt0092438,tvSeries,1987,1987,0,50,Crime,Drama,2,9,8,2,0,0,0,7.3
tt0092440,tvSeries,1987,1987,0,30,Comedy,None,1,6,8,1,0,0,1,7.1
tt0092443,tvSeries,1991,1991,0,30,Family,None,0,0,0,0,0,6,0,6.2
tt0092444,tvSeries,1987,1988,1,60,Adventure,None,1,7,4,6,0,0,0,7.4
tt0092447,tvSeries,1987,1988,1,30,Comedy,Fantasy,1,21,5,3,0,0,2,7.3
tt0092449,tvSeries,1987,1989,2,30,Comedy,None,2,20,5,2,0,0,3,4
tt0092450,tvSeries,1987,1987,0,60,Comedy,Drama,1,6,7,3,0,0,0,7.2
tt0092451,tvSeries,1987,1988,1,30,Comedy,Sport,1,16,5,5,0,0,0,7.8
tt0092454,tvSeries,1987,1987,0,60,Adventure,Comedy,1,6,6,3,0,0,1,5.9
tt0092455,tvSeries,1987,1994,7,44,Action,Adventure,7,25.14285714,6,3,0,0,1,8.7
tt0092456,tvSeries,1987,1999,12,30,Comedy,None,0,0,6,3,0,0,1,7.6
tt0092457,tvSeries,1986,1989,3,30,Family,Game-Show,0,0,0,0,0,6,4,7.7
tt0092460,tvSeries,1988,1991,3,30,Crime,Drama,3,18.33333333,5,2,0,0,3,6.9
tt0092461,tvSeries,1987,1987,0,30,Comedy,None,1,5,7,1,0,0,2,6.8
tt0092463,tvSeries,1988,1992,4,30,Comedy,None,2,3,5,5,0,0,0,7.5
tt0092464,tvSeries,1985,1989,4,30,Comedy,None,4,6.25,7,3,0,0,0,6.3
tt0092465,tvSeries,1987,1988,1,60,Comedy,None,2,3,8,2,0,0,0,5.1
tt0092466,tvSeries,1987,1991,4,60,Music,None,1,8,1,0,0,9,0,6.1
tt0092467,tvSeries,1987,1987,0,30,Comedy,None,1,11,3,3,0,0,4,5.2
tt0092468,tvSeries,1987,1990,3,47,Action,Drama,3,19.33333333,8,0,0,0,2,8.3
tt0092469,tvSeries,1987,1990,3,30,Comedy,Music,4,19.25,3,3,0,0,4,7.1
tt0092471,tvMiniSeries,1987,1987,0,69,Comedy,Drama,1,6,6,4,0,0,0,8.1
tt0092472,tvSeries,1987,1988,1,30,Comedy,None,2,6,5,5,0,0,0,7.8
tt0092475,tvSeries,1987,1988,1,30,Drama,War,1,4,8,2,0,0,0,7.7
tt0092476,tvSeries,1987,1987,0,30,Action,Adventure,1,13,8,2,0,0,0,7.7
tt0092478,tvSeries,1987,1988,1,82,Biography,Drama,1,16,9,1,0,0,0,8.7
tt0092479,tvSeries,1987,1993,6,60,Comedy,None,7,7.571428571,6,4,0,0,0,7.5
tt0092480,tvSeries,1987,1988,1,30,Horror,Thriller,1,29,8,1,0,0,1,7.9
tt0092483,tvSeries,1987,1990,3,30,Game-Show,None,1,0.5,0,0,0,10,0,6.2
tt0092484,tvSeries,1987,1990,3,60,Crime,Drama,4,18.5,6,2,0,0,2,7.8
tt0092488,tvSeries,1987,1988,1,60,Drama,None,1,22,4,3,0,0,3,8.7
tt0092490,tvSeries,1987,1988,1,30,Comedy,None,2,6.5,6,4,0,0,0,7.4
tt0092491,tvSeries,1987,1987,0,45,Family,None,2,21,7,3,0,0,0,8.6
tt0092492,tvSeries,1987,1991,4,60,Drama,Romance,4,21.25,3,5,0,0,2,7.5
tt0092543,tvMiniSeries,1988,1988,0,60,Drama,None,1,4,7,3,0,0,0,7.8
tt0092659,tvMiniSeries,1987,1987,0,200,Drama,Thriller,1,2,10,0,0,0,0,6.7
tt0092945,tvMiniSeries,1987,1987,0,250,Drama,None,1,2,8,2,0,0,0,7.1
tt0092953,tvSeries,1987,1987,0,60,Drama,None,1,6,5,5,0,0,0,7.5
tt0092999,tvSeries,1987,1990,3,360,Documentary,History,2,7,1,0,0,8,1,9.2
tt0094410,tvSeries,1988,1988,0,60,Drama,Family,1,14,5,5,0,0,0,7.5
tt0094412,tvSeries,1988,1991,3,30,Comedy,None,3,6,4,5,0,1,0,7.6
tt0094414,tvSeries,1988,1989,1,60,Drama,None,1,13,4,4,0,0,2,8.6
tt0094415,tvSeries,1988,2013,25,60,Crime,Documentary,21,147,3,0,0,7,0,7.2
tt0094416,tvSeries,1987,1987,0,60,Biography,Documentary,34,10.60869565,0,0,0,8,2,8.6
tt0094418,tvSeries,1988,1989,1,30,Comedy,None,1,9,5,3,0,0,2,6
tt0094419,tvSeries,1988,1989,1,30,Comedy,None,1,10,2,6,0,0,2,5.8
tt0094422,tvSeries,1988,1988,0,45,Drama,None,1,7,5,5,0,0,0,6.1
tt0094429,tvSeries,1986,1990,4,30,Adventure,Drama,4,20.5,5,5,0,0,0,8.2
tt0094430,tvSeries,1989,1990,1,50,Adventure,Crime,2,8,9,0,0,0,1,7.7
tt0094432,tvSeries,1988,1990,2,30,Comedy,None,2,6.5,9,1,0,0,0,7.8
tt0094433,tvSeries,1988,1991,3,120,Drama,History,4,15.25,5,3,0,0,2,8.2
tt0094434,tvSeries,1988,1989,1,30,Action,Adventure,1,30,5,5,0,0,0,7
tt0094437,tvSeries,1988,1988,0,30,Comedy,None,1,6,4,6,0,0,0,7.4
tt0094439,tvSeries,1988,1989,1,30,Comedy,None,2,6,6,2,0,0,2,7.7
tt0094441,tvSeries,1988,1989,1,30,Comedy,None,2,4,4,5,0,0,1,6.9
tt0094443,tvSeries,1984,1993,9,30,Drama,None,5,5,7,3,0,0,0,5.5
tt0094444,tvSeries,1988,1989,1,46,Comedy,None,1,4,8,2,0,0,0,8.5
tt0094446,tvSeries,1988,1989,1,30,Comedy,None,2,16.5,4,4,0,0,2,7
tt0094447,tvSeries,1988,1992,4,30,Comedy,None,4,22,4,3,0,0,3,6.8
tt0094450,tvSeries,1988,1989,1,30,Drama,Romance,1,11,6,4,0,0,0,5.8
tt0094451,tvSeries,1988,1988,0,45,Drama,War,1,10,10,0,0,0,0,6.9
tt0094454,tvSeries,1988,1988,0,30,Comedy,None,1,12,4,5,0,0,1,7
tt0094455,tvSeries,1988,1995,7,30,Comedy,Drama,7,24.28571429,4,5,0,0,1,6.6
tt0094456,tvSeries,1988,1994,6,52,Crime,Thriller,6,10.66666667,8,2,0,0,0,5.9
tt0094459,tvSeries,1988,1992,4,30,Family,Game-Show,1,1,2,2,0,6,0,7.3
tt0094460,tvSeries,1988,1995,7,60,Game-Show,None,1,85.5,0,0,0,10,0,6.6
tt0094465,tvSeries,1988,1989,1,30,Comedy,None,2,6,7,3,0,0,0,7.1
tt0094466,tvSeries,1988,1990,2,45,Horror,Thriller,2,22,4,4,0,0,2,6.2
tt0094469,tvSeries,1988,1995,7,30,Animation,Comedy,7,15.85714286,7,2,0,0,1,7.2
tt0094470,tvSeries,1988,1988,0,30,Comedy,None,1,6,6,3,0,1,0,5.5
tt0094473,tvSeries,1988,1990,2,60,Drama,Western,3,18.66666667,6,2,0,0,2,8.1
tt0094474,tvSeries,1988,1989,1,52,Adventure,Crime,2,6.5,7,2,0,0,1,7.3
tt0094475,tvSeries,1988,1989,1,60,Drama,None,2,8.5,3,6,0,0,1,7.8
tt0094477,tvSeries,1987,1988,1,60,Action,Adventure,1,7,8,2,0,0,0,7.2
tt0094479,tvSeries,1987,1988,1,60,Action,Sci-Fi,1,9,8,2,0,0,0,6.6
tt0094481,tvSeries,1988,1988,0,22,Drama,Romance,1,7258,3,6,0,0,1,5.1
tt0094482,tvSeries,1988,1988,0,60,Drama,None,1,7,4,5,0,0,1,6.7
tt0094483,tvSeries,1989,1996,7,30,None,None,1,2.5,6,4,0,0,0,7.1
tt0094484,tvSeries,1988,1995,7,60,Crime,Drama,8,18.25,7,2,0,0,1,7.5
tt0094490,tvSeries,1987,1990,3,30,Comedy,Family,3,15.66666667,2,6,0,0,2,7
tt0094491,tvSeries,1988,1993,5,30,Adventure,Crime,5,21.2,7,3,0,0,0,6.6
tt0094492,tvSeries,1988,1989,1,60,Crime,Drama,1,9,5,5,0,0,0,5.5
tt0094494,tvSeries,1988,1991,3,30,Comedy,None,4,7.25,8,2,0,0,0,7.2
tt0094495,tvSeries,1988,1994,6,30,Talk-Show,None,0,0,0,0,0,9,1,7.4
tt0094499,tvSeries,1987,1989,2,30,Comedy,Romance,3,5.5,5,5,0,0,0,7.9
tt0094504,tvSeries,1987,1988,1,30,Comedy,None,2,17.5,6,4,0,0,0,7.5
tt0094509,tvSeries,1988,1994,6,55,Comedy,Crime,7,14.14285714,6,4,0,0,0,6.5
tt0094510,tvSeries,1988,1991,3,60,Drama,None,3,20.33333333,7,2,0,0,1,7.7
tt0094511,tvSeries,1988,1990,2,47,Action,Adventure,2,17.5,7,2,0,0,1,7.5
tt0094512,tvSeries,1988,1990,2,30,Comedy,Drama,3,24,5,3,0,0,2,7.3
tt0094513,tvSeries,1987,1989,2,296,Comedy,None,2,5,6,4,0,0,0,6.9
tt0094514,tvSeries,1988,2018,30,30,Comedy,None,10,24.7,6,3,0,0,1,6.9
tt0094515,tvSeries,1988,1989,1,60,Crime,Drama,1,13,4,5,0,0,1,7.1
tt0094516,tvSeries,1988,1991,3,25,Action,Adventure,3,24,4,3,0,1,2,7.1
tt0094517,tvSeries,1988,1999,11,92,Comedy,Sci-Fi,11,17.90909091,8,2,0,0,0,8.7
tt0094518,tvSeries,1987,1991,4,30,Comedy,Sci-Fi,3,22.66666667,6,4,0,0,0,5
tt0094519,tvSeries,1987,1994,7,70,Comedy,None,4,5.6,6,2,0,0,2,7.8
tt0094523,tvSeries,1988,1988,0,50,Drama,None,1,13,6,4,0,0,0,6
tt0094524,tvSeries,1989,1996,7,45,Thriller,None,5,12.4,7,3,0,0,0,6.8
tt0094525,tvSeries,1989,2013,24,100,Crime,Drama,12,5.333333333,8,2,0,0,0,8.6
tt0094526,tvSeries,1988,1989,1,22,Animation,Comedy,2,22,7,3,0,0,0,5.6
tt0094528,tvSeries,1988,1991,3,30,Comedy,None,1,8,5,5,0,0,0,6.5
tt0094529,tvSeries,1988,1988,0,60,Comedy,Crime,1,7,5,2,0,0,3,8.1
tt0094531,tvSeries,1988,1991,3,30,Adventure,Animation,2,10,7,3,0,0,0,6.7
tt0094533,tvSeries,1988,1989,1,30,Drama,Family,1,10,3,7,0,0,0,8
tt0094535,tvSeries,1988,1988,0,30,Comedy,Sci-Fi,8,6.5,6,2,0,0,2,8.4
tt0094537,tvSeries,1988,1988,0,30,Comedy,None,4,8,7,2,0,0,1,7.6
tt0094540,tvSeries,1988,2018,30,21,Comedy,Drama,9,24.55555556,4,5,0,0,1,7
tt0094542,tvSeries,1989,1991,2,30,Talk-Show,None,4,9,1,0,0,9,0,7.5
tt0094547,tvSeries,1994,1994,0,30,Talk-Show,None,30,11.33333333,0,0,0,10,0,5.1
tt0094548,tvSeries,1988,1991,3,30,Comedy,None,3,7,5,5,0,0,0,7.2
tt0094551,tvSeries,1988,1989,1,60,Horror,Sci-Fi,1,8,7,3,0,0,0,6.8
tt0094552,tvSeries,1988,1988,0,60,Comedy,Crime,2,6.5,4,2,0,0,4,7.2
tt0094553,tvSeries,1989,1993,4,30,Drama,None,6,13,5,5,0,0,0,7.1
tt0094555,tvSeries,1988,1988,0,30,Comedy,None,1,19,5,4,0,0,1,7.5
tt0094557,tvSeries,1988,1989,1,30,Comedy,None,2,6,4,6,0,0,0,7
tt0094558,tvSeries,1988,1990,2,60,Music,None,2,5,2,0,0,8,0,9
tt0094559,tvSeries,1988,1992,4,30,Adventure,Family,4,25,7,1,0,0,2,6
tt0094560,tvSeries,1988,1988,0,60,Drama,None,1,7,7,1,0,0,2,5.6
tt0094561,tvSeries,1988,1989,1,60,Drama,None,1,13,5,4,0,0,1,7.7
tt0094563,tvSeries,1988,1989,1,60,Comedy,Drama,1,13,4,3,0,0,3,7.2
tt0094565,tvSeries,1988,1988,0,30,Comedy,None,1,6,7,3,0,0,0,8.2
tt0094566,tvSeries,1988,1988,0,30,Comedy,Music,1,5,5,5,0,0,0,5.9
tt0094573,tvSeries,1983,1985,2,45,Romance,None,2,6,6,4,0,0,0,6
tt0094574,tvSeries,1987,2010,23,60,Crime,Documentary,13,123.0714286,1,0,0,7,2,8.2
tt0094575,tvSeries,1988,1988,0,30,Comedy,None,1,6,7,2,0,0,1,6.9
tt0094578,tvSeries,1988,1990,2,45,Action,Drama,2,22,5,4,0,0,1,6.5
tt0094580,tvSeries,1988,1999,11,36,Comedy,Game-Show,10,13.6,0,0,0,8,2,8.2
tt0094582,tvSeries,1988,1993,5,22,Comedy,Drama,6,19.16666667,5,3,0,0,2,8.4
tt0094583,tvSeries,1988,1988,0,29,Comedy,None,1,6,8,2,0,0,0,4.7
tt0094586,tvSeries,1988,1988,0,30,Family,None,1,11,8,2,0,0,0,8.4
tt0094696,tvMiniSeries,1988,1988,0,200,Biography,Drama,1,2,4,6,0,0,0,6.5
tt0094999,tvMiniSeries,1988,1988,0,13,Comedy,Drama,1,2,8,2,0,0,0,6.4
tt0095331,tvSeries,1988,1988,0,50,None,None,1,24,7,2,0,0,1,7.8
tt0095670,tvSeries,1990,1990,0,60,Comedy,Romance,1,7,6,4,0,0,0,6.1
tt0096045,tvMiniSeries,1988,1988,0,92,Crime,Drama,1,10,7,3,0,0,0,5
tt0096527,tvSeries,1989,1991,2,30,Comedy,None,2,6,7,3,0,0,0,7.2
tt0096528,tvSeries,1989,1991,2,30,Crime,Drama,2,24,5,2,0,0,3,6
tt0096530,tvSeries,1989,1990,1,30,News,None,0,0,0,1,0,9,0,5.8
tt0096531,tvSeries,1989,1990,1,60,Crime,Drama,1,21,6,3,0,0,1,6.9
tt0096532,tvSeries,1989,1997,8,60,Action,Game-Show,8,19,5,2,0,3,0,6.4
tt0096533,tvSeries,1989,1990,1,30,Comedy,None,1,10,3,5,0,0,2,6.6
tt0096534,tvSeries,1989,1992,3,30,Comedy,None,4,14,4,3,0,0,3,6.9
tt0096537,tvSeries,1989,1994,5,60,Comedy,Family,6,111.3333333,0,0,0,10,0,6.4
tt0096538,tvSeries,1989,1990,1,120,Mystery,None,2,6,5,4,0,0,1,6.1
tt0096542,tvSeries,1989,2001,12,60,Action,Adventure,11,21.90909091,5,2,0,0,3,5.4
tt0096543,tvSeries,1989,1991,2,22,Adventure,Animation,4,39.5,6,4,0,0,0,7.3
tt0096545,tvSeries,1989,2020,31,75,Comedy,None,9,11.33333333,5,3,0,0,2,6.2
tt0096546,tvSeries,1989,1989,0,60,Comedy,Drama,2,6.5,5,5,0,0,0,7
tt0096548,tvSeries,1989,1989,0,175,Comedy,War,1,6,8,2,0,0,0,8.8
tt0096550,tvSeries,1989,1990,1,60,Crime,Drama,1,22,5,3,0,0,2,6.2
tt0096551,tvSeries,1989,1991,2,30,Adventure,Western,3,22.66666667,7,3,0,0,0,7.2
tt0096552,tvSeries,1989,1989,0,30,Sport,None,0,0,8,2,0,0,0,6.1
tt0096553,tvSeries,1989,1992,3,30,Adventure,Animation,3,13.5,2,1,0,1,5,6.8
tt0096554,tvSeries,1989,1991,2,25,Action,Adventure,3,8.333333333,9,1,0,0,0,6.3
tt0096555,tvSeries,1986,1986,0,50,Drama,None,34,27.58333333,4,4,0,0,2,6.1
tt0096557,tvSeries,1989,1990,1,22,Action,Adventure,3,19.33333333,7,3,0,0,0,7.6
tt0096558,tvSeries,1989,1990,1,120,Drama,None,1,4,5,3,0,0,2,7.9
tt0096559,tvSeries,1989,1990,1,30,Comedy,None,2,9.5,4,4,0,0,2,6.7
tt0096560,tvSeries,1989,1997,8,30,Comedy,Sport,9,22.11111111,5,5,0,0,0,7
tt0096562,tvSeries,1989,1994,5,60,Comedy,None,4,3,0,0,0,10,0,7.8
tt0096563,tvSeries,1989,2022,33,30,Action,Crime,32,16.8,1,0,0,7,2,7
tt0096564,tvSeries,1988,1988,0,30,None,None,1,1,1,0,0,1,0,7.6
tt0096565,tvSeries,1993,1997,4,50,Comedy,Crime,5,6,9,1,0,0,0,7.4
tt0096566,tvSeries,1989,1991,2,30,Comedy,None,3,13,6,3,0,0,1,8.6
tt0096568,tvSeries,1989,1989,0,60,Adventure,None,1,3,6,2,0,0,2,7.9
tt0096569,tvSeries,1989,1993,4,30,Comedy,Drama,4,24.25,5,3,0,0,2,6.5
tt0096570,tvSeries,1989,1991,2,30,Comedy,Crime,1,26,9,0,0,0,1,5.5
tt0096571,tvSeries,1989,1989,0,60,Drama,None,1,6,6,4,0,0,0,7.9
tt0096572,tvSeries,1989,1993,4,50,Drama,None,1,403,4,5,0,0,1,6.6
tt0096576,tvSeries,1989,1989,0,55,Adventure,Comedy,1,3.5,7,3,0,0,0,7.9
tt0096577,tvSeries,1989,1990,1,30,Comedy,None,1,1,5,2,0,0,3,7
tt0096579,tvSeries,1989,1998,9,30,Adventure,Comedy,9,23.88888889,3,3,0,0,4,6.6
tt0096580,tvSeries,1989,1990,1,30,Comedy,None,1,20,7,2,0,0,1,7.2
tt0096582,tvSeries,1989,1991,2,45,Comedy,Crime,3,14.33333333,5,3,0,0,2,6.9
tt0096583,tvSeries,1989,1989,0,60,Drama,Romance,1,12,6,3,0,0,1,8.7
tt0096585,tvMiniSeries,1990,1990,0,120,Drama,Romance,1,2,5,5,0,0,0,7.5
tt0096587,tvSeries,1989,2013,24,43,Drama,Family,20,9.8,7,3,0,0,0,4.7
tt0096588,tvSeries,1990,1993,3,30,Comedy,None,3,5.5,4,6,0,0,0,6.5
tt0096589,tvSeries,1989,1990,1,30,Comedy,Fantasy,1,14,3,2,0,0,5,6.5
tt0096590,tvSeries,1989,1991,2,30,Comedy,None,3,6.333333333,4,6,0,0,0,6.5
tt0096592,tvSeries,1989,1996,7,30,Drama,None,8,39.75,7,3,0,0,0,7.5
tt0096593,tvSeries,1989,1991,2,30,Drama,None,1,470,4,5,0,0,1,7.5
tt0096594,tvSeries,1989,1989,0,120,Adventure,None,1,5,5,4,0,0,1,6.1
tt0096596,tvSeries,1987,1991,4,30,Drama,None,3,17.33333333,2,8,0,0,0,7.5
tt0096597,tvSeries,1990,1990,0,23,Drama,Romance,30,115.3333333,5,4,0,0,1,3.4
tt0096603,tvMiniSeries,1989,1989,0,240,Drama,Mystery,1,2,5,5,0,0,0,8.4
tt0096605,tvSeries,1989,1999,10,30,News,None,5,10,2,2,0,6,0,3.3
tt0096606,tvSeries,1989,1989,0,60,Action,Adventure,1,13,6,2,0,0,2,7.4
tt0096607,tvSeries,1989,1990,1,90,Action,Crime,1,18,9,0,0,0,1,7.2
tt0096608,tvSeries,1989,1989,0,30,Comedy,None,1,5,7,1,0,0,2,6.7
tt0096610,tvSeries,1989,1991,2,30,Adventure,Comedy,5,13,3,3,0,0,4,7.2
tt0096613,tvSeries,1989,1989,0,30,News,None,0,0,1,1,0,8,0,6.8
tt0096616,tvSeries,1989,1993,4,30,Comedy,None,1,4,7,3,0,0,0,7.8
tt0096617,tvSeries,1989,1990,1,60,Drama,None,1,18,4,3,0,0,3,7.5
tt0096618,tvSeries,1989,1989,0,60,Adventure,None,1,4,8,2,0,0,0,8.5
tt0096619,tvSeries,1989,1992,3,48,Comedy,Family,1,11,8,1,0,1,0,8.3
tt0096621,tvSeries,1989,1991,2,30,Comedy,None,2,6,5,5,0,0,0,7.2
tt0096622,tvSeries,1991,1992,1,45,Action,Adventure,1,16,6,4,0,0,0,6.3
tt0096623,tvSeries,1989,1992,3,30,Comedy,None,0,0,4,4,0,2,0,8.3
tt0096624,tvSeries,1989,1993,4,30,Comedy,None,3,6,8,2,0,0,0,7.8
tt0096626,tvSeries,1988,2021,33,25,Comedy,None,5,18.2,6,3,0,1,0,8.4
tt0096627,tvSeries,1989,1989,0,30,Comedy,None,1,3,5,3,0,0,2,5.9
tt0096630,tvSeries,1989,1990,1,30,Comedy,None,2,6,4,6,0,0,0,7.3
tt0096632,tvSeries,1989,1989,0,30,Comedy,None,1,6,7,3,0,0,0,4.8
tt0096633,tvSeries,1988,1997,9,25,Action,Animation,2,27,9,1,0,0,0,9.1
tt0096635,tvSeries,1989,1993,4,60,Drama,None,4,20.75,5,4,0,0,1,7.1
tt0096636,tvSeries,1988,2022,34,60,Talk-Show,None,32,108.7777778,0,0,0,10,0,4.6
tt0096637,tvSeries,1989,1989,0,30,Comedy,Drama,1,1,4,4,0,0,2,5.8
tt0096638,tvSeries,1989,1989,0,30,Comedy,None,1,12,2,7,0,0,1,5.4
tt0096640,tvSeries,1989,1992,3,45,Drama,History,3,10.66666667,7,3,0,0,0,9
tt0096641,tvSeries,1989,1995,6,30,Family,Music,7,19.625,0,0,0,10,0,7.2
tt0096642,tvSeries,1989,1994,5,25,Adventure,Comedy,4,6.25,8,2,0,0,0,7.8
tt0096643,tvSeries,1989,1993,4,30,Comedy,Family,4,24,2,5,0,0,3,6.5
tt0096645,tvSeries,1989,1991,2,60,Comedy,Drama,3,8,3,7,0,0,0,8.4
tt0096646,tvSeries,1989,1989,0,60,Action,Drama,1,13,5,3,0,0,2,7.3
tt0096647,tvSeries,1989,1990,1,60,Drama,Sport,2,6,8,1,0,0,1,7.9
tt0096648,tvSeries,1989,1990,1,60,Crime,Drama,1,20,8,2,0,0,0,7.3
tt0096650,tvSeries,1987,1987,0,30,Animation,None,1,11,4,5,0,0,1,6.7
tt0096651,tvSeries,1989,1994,5,30,Comedy,None,6,6.5,3,6,0,0,1,7.1
tt0096652,tvSeries,1989,1989,0,60,Drama,None,1,5,7,3,0,0,0,7.7
tt0096655,tvSeries,1989,1989,0,30,Drama,Family,3,2.5,8,2,0,0,0,7.1
tt0096657,tvSeries,1990,1995,5,25,Comedy,Family,1,15,7,2,0,0,1,8.6
tt0096658,tvSeries,1989,2006,17,90,Crime,Drama,19,5.4,6,2,0,0,2,6.3
